time	 inp	 bininp	 pre	 binpre	 lstinp	 lstpre
20:19:43	 74	 3761	 010100100000	 100011010111	 [2, 8, 64]	 [1, 16, 32, 128, 512, 1024, 2048]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 1024	 2815	 000000000010	 111111110101	 [1024]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 2048]
20:19:43	 6	 3825	 011000000000	 100011110111	 [2, 4]	 [1, 16, 32, 64, 128, 512, 1024, 2048]
20:19:43	 64	 3622	 000000100000	 011001000111	 [64]	 [2, 4, 32, 512, 1024, 2048]
20:19:43	 2	 1169	 010000000000	 10001001001	 [2]	 [1, 16, 128, 1024]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 1025	 2814	 100000000010	 011111110101	 [1, 1024]	 [2, 4, 8, 16, 32, 64, 128, 512, 2048]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 32	 3795	 000001000000	 110010110111	 [32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:43	 1	 178	 100000000000	 01001101	 [1]	 [2, 16, 32, 128]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 2064	 1703	 000010000001	 11100101011	 [16, 2048]	 [1, 2, 4, 32, 128, 512, 1024]
20:19:43	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 512	 3188	 000000000100	 001011100011	 [512]	 [4, 16, 32, 64, 1024, 2048]
20:19:43	 64	 3622	 000000100000	 011001000111	 [64]	 [2, 4, 32, 512, 1024, 2048]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 64	 3622	 000000100000	 011001000111	 [64]	 [2, 4, 32, 512, 1024, 2048]
20:19:43	 1538	 2301	 010000000110	 101111110001	 [2, 512, 1024]	 [1, 4, 8, 16, 32, 64, 128, 2048]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 1032	 2807	 000100000010	 111011110101	 [8, 1024]	 [1, 2, 4, 16, 32, 64, 128, 512, 2048]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:43	 8	 1154	 000100000000	 01000001001	 [8]	 [2, 128, 1024]
20:19:43	 512	 3188	 000000000100	 001011100011	 [512]	 [4, 16, 32, 64, 1024, 2048]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 256	 629	 000000001000	 1010111001	 [256]	 [1, 4, 16, 32, 64, 512]
20:19:43	 1056	 2783	 000001000010	 111110110101	 [32, 1024]	 [1, 2, 4, 8, 16, 64, 128, 512, 2048]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 2	 1169	 010000000000	 10001001001	 [2]	 [1, 16, 128, 1024]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:43	 6	 3825	 011000000000	 100011110111	 [2, 4]	 [1, 16, 32, 64, 128, 512, 1024, 2048]
20:19:43	 1024	 2815	 000000000010	 111111110101	 [1024]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 2048]
20:19:43	 518	 3313	 011000000100	 100011110011	 [2, 4, 512]	 [1, 16, 32, 64, 128, 1024, 2048]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 32	 3795	 000001000000	 110010110111	 [32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:43	 2	 1169	 010000000000	 10001001001	 [2]	 [1, 16, 128, 1024]
20:19:43	 9	 1202	 100100000000	 01001101001	 [1, 8]	 [2, 16, 32, 128, 1024]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 2	 1169	 010000000000	 10001001001	 [2]	 [1, 16, 128, 1024]
20:19:43	 2	 1169	 010000000000	 10001001001	 [2]	 [1, 16, 128, 1024]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 32	 3795	 000001000000	 110010110111	 [32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 4	 3600	 001000000000	 000010000111	 [4]	 [16, 512, 1024, 2048]
20:19:43	 0	 0	 000000000000	 0	 []	 []
20:19:43	 8	 1154	 000100000000	 01000001001	 [8]	 [2, 128, 1024]
20:19:44	 512	 3188	 000000000100	 001011100011	 [512]	 [4, 16, 32, 64, 1024, 2048]
20:19:44	 516	 3184	 001000000100	 000011100011	 [4, 512]	 [16, 32, 64, 1024, 2048]
20:19:44	 512	 3188	 000000000100	 001011100011	 [512]	 [4, 16, 32, 64, 1024, 2048]
20:19:44	 256	 629	 000000001000	 1010111001	 [256]	 [1, 4, 16, 32, 64, 512]
20:19:44	 0	 0	 000000000000	 0	 []	 []
20:19:44	 1	 178	 100000000000	 01001101	 [1]	 [2, 16, 32, 128]
20:19:44	 8	 1154	 000100000000	 01000001001	 [8]	 [2, 128, 1024]
20:19:44	 257	 178	 100000001000	 01001101	 [1, 256]	 [2, 16, 32, 128]
20:19:44	 256	 629	 000000001000	 1010111001	 [256]	 [1, 4, 16, 32, 64, 512]
20:19:44	 136	 3123	 000100010000	 110011000011	 [8, 128]	 [1, 2, 16, 32, 1024, 2048]
20:19:44	 2116	 1587	 001000100001	 11001100011	 [4, 64, 2048]	 [1, 2, 16, 32, 512, 1024]
20:19:44	 1024	 2815	 000000000010	 111111110101	 [1024]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 2048]
20:19:44	 8	 1154	 000100000000	 01000001001	 [8]	 [2, 128, 1024]
20:19:44	 2304	 1783	 000000001001	 11101111011	 [256, 2048]	 [1, 2, 4, 16, 32, 64, 128, 512, 1024]
20:19:44	 2048	 1791	 000000000001	 11111111011	 [2048]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 1024]
20:19:44	 2	 1169	 010000000000	 10001001001	 [2]	 [1, 16, 128, 1024]
20:19:44	 0	 0	 000000000000	 0	 []	 []
20:19:44	 32	 3795	 000001000000	 110010110111	 [32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:44	 1028	 2683	 001000000010	 110111100101	 [4, 1024]	 [1, 2, 8, 16, 32, 64, 512, 2048]
20:19:44	 280	 3751	 000110001000	 111001010111	 [8, 16, 256]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:44	 0	 0	 000000000000	 0	 []	 []
20:19:44	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:44	 0	 0	 000000000000	 0	 []	 []
20:19:44	 0	 0	 000000000000	 0	 []	 []
20:19:44	 64	 3622	 000000100000	 011001000111	 [64]	 [2, 4, 32, 512, 1024, 2048]
20:19:44	 0	 0	 000000000000	 0	 []	 []
20:19:44	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:44	 128	 3123	 000000010000	 110011000011	 [128]	 [1, 2, 16, 32, 1024, 2048]
20:19:44	 4	 3664	 001000000000	 000010100111	 [4]	 [16, 64, 512, 1024, 2048]
20:19:44	 10	 1201	 010100000000	 10001101001	 [2, 8]	 [1, 16, 32, 128, 1024]
20:19:44	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:44	 4	 3664	 001000000000	 000010100111	 [4]	 [16, 64, 512, 1024, 2048]
20:19:44	 17	 3750	 100010000000	 011001010111	 [1, 16]	 [2, 4, 32, 128, 512, 1024, 2048]
20:19:44	 64	 3622	 000000100000	 011001000111	 [64]	 [2, 4, 32, 512, 1024, 2048]
20:19:44	 1	 178	 100000000000	 01001101	 [1]	 [2, 16, 32, 128]
20:19:44	 2049	 1782	 100000000001	 01101111011	 [1, 2048]	 [2, 4, 16, 32, 64, 128, 512, 1024]
20:19:44	 1030	 2809	 011000000010	 100111110101	 [2, 4, 1024]	 [1, 8, 16, 32, 64, 128, 512, 2048]
20:19:44	 36	 3795	 001001000000	 110010110111	 [4, 32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:44	 2	 1169	 010000000000	 10001001001	 [2]	 [1, 16, 128, 1024]
20:19:44	 0	 0	 000000000000	 0	 []	 []
20:19:44	 0	 0	 000000000000	 0	 []	 []
20:19:44	 1	 178	 100000000000	 01001101	 [1]	 [2, 16, 32, 128]
20:19:44	 0	 0	 000000000000	 0	 []	 []
20:19:44	 1	 178	 100000000000	 01001101	 [1]	 [2, 16, 32, 128]
20:19:44	 24	 3239	 000110000000	 111001010011	 [8, 16]	 [1, 2, 4, 32, 128, 1024, 2048]
20:19:44	 4	 3664	 001000000000	 000010100111	 [4]	 [16, 64, 512, 1024, 2048]
20:19:44	 256	 629	 000000001000	 1010111001	 [256]	 [1, 4, 16, 32, 64, 512]
20:19:44	 64	 3622	 000000100000	 011001000111	 [64]	 [2, 4, 32, 512, 1024, 2048]
20:19:44	 576	 3110	 000000100100	 011001000011	 [64, 512]	 [2, 4, 32, 1024, 2048]
20:19:44	 133	 3634	 101000010000	 010011000111	 [1, 4, 128]	 [2, 16, 32, 512, 1024, 2048]
20:19:44	 32	 3795	 000001000000	 110010110111	 [32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:44	 0	 0	 000000000000	 0	 []	 []
20:19:44	 0	 0	 000000000000	 0	 []	 []
20:19:44	 2048	 1791	 000000000001	 11111111011	 [2048]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 1024]
20:19:44	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:44	 0	 0	 000000000000	 0	 []	 []
20:19:44	 1536	 2175	 000000000110	 111111100001	 [512, 1024]	 [1, 2, 4, 8, 16, 32, 64, 2048]
20:19:44	 2048	 1791	 000000000001	 11111111011	 [2048]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 1024]
20:19:44	 8	 1154	 000100000000	 01000001001	 [8]	 [2, 128, 1024]
20:19:44	 14	 3825	 011100000000	 100011110111	 [2, 4, 8]	 [1, 16, 32, 64, 128, 512, 1024, 2048]
20:19:44	 64	 3622	 000000100000	 011001000111	 [64]	 [2, 4, 32, 512, 1024, 2048]
20:19:45	 512	 3188	 000000000100	 001011100011	 [512]	 [4, 16, 32, 64, 1024, 2048]
20:19:45	 32	 3795	 000001000000	 110010110111	 [32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:45	 8	 1154	 000100000000	 01000001001	 [8]	 [2, 128, 1024]
20:19:45	 1152	 2687	 000000010010	 111111100101	 [128, 1024]	 [1, 2, 4, 8, 16, 32, 64, 512, 2048]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 48	 3719	 000011000000	 111000010111	 [16, 32]	 [1, 2, 4, 128, 512, 1024, 2048]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 2048	 1791	 000000000001	 11111111011	 [2048]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 1024]
20:19:45	 8	 1154	 000100000000	 01000001001	 [8]	 [2, 128, 1024]
20:19:45	 32	 3795	 000001000000	 110010110111	 [32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:45	 258	 1781	 010000001000	 10101111011	 [2, 256]	 [1, 4, 16, 32, 64, 128, 512, 1024]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 2050	 1789	 010000000001	 10111111011	 [2, 2048]	 [1, 4, 8, 16, 32, 64, 128, 512, 1024]
20:19:45	 64	 3622	 000000100000	 011001000111	 [64]	 [2, 4, 32, 512, 1024, 2048]
20:19:45	 3092	 747	 001010000011	 1101011101	 [4, 16, 1024, 2048]	 [1, 2, 8, 32, 64, 128, 512]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 4	 3664	 001000000000	 000010100111	 [4]	 [16, 64, 512, 1024, 2048]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 10	 1201	 010100000000	 10001101001	 [2, 8]	 [1, 16, 32, 128, 1024]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 128	 3123	 000000010000	 110011000011	 [128]	 [1, 2, 16, 32, 1024, 2048]
20:19:45	 1	 178	 100000000000	 01001101	 [1]	 [2, 16, 32, 128]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 2176	 1663	 000000010001	 11111110011	 [128, 2048]	 [1, 2, 4, 8, 16, 32, 64, 512, 1024]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 66	 3749	 010000100000	 101001010111	 [2, 64]	 [1, 4, 32, 128, 512, 1024, 2048]
20:19:45	 40	 3795	 000101000000	 110010110111	 [8, 32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:45	 1	 178	 100000000000	 01001101	 [1]	 [2, 16, 32, 128]
20:19:45	 4	 3664	 001000000000	 000010100111	 [4]	 [16, 64, 512, 1024, 2048]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 1	 178	 100000000000	 01001101	 [1]	 [2, 16, 32, 128]
20:19:45	 2048	 1791	 000000000001	 11111111011	 [2048]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 1024]
20:19:45	 2	 1169	 010000000000	 10001001001	 [2]	 [1, 16, 128, 1024]
20:19:45	 64	 3622	 000000100000	 011001000111	 [64]	 [2, 4, 32, 512, 1024, 2048]
20:19:45	 528	 3239	 000010000100	 111001010011	 [16, 512]	 [1, 2, 4, 32, 128, 1024, 2048]
20:19:45	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:45	 258	 1781	 010000001000	 10101111011	 [2, 256]	 [1, 4, 16, 32, 64, 128, 512, 1024]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 256	 629	 000000001000	 1010111001	 [256]	 [1, 4, 16, 32, 64, 512]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 1025	 2814	 100000000010	 011111110101	 [1, 1024]	 [2, 4, 8, 16, 32, 64, 128, 512, 2048]
20:19:45	 33	 3282	 100001000000	 010010110011	 [1, 32]	 [2, 16, 64, 128, 1024, 2048]
20:19:45	 1040	 2799	 000010000010	 111101110101	 [16, 1024]	 [1, 2, 4, 8, 32, 64, 128, 512, 2048]
20:19:45	 2048	 1791	 000000000001	 11111111011	 [2048]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 1024]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 128	 3123	 000000010000	 110011000011	 [128]	 [1, 2, 16, 32, 1024, 2048]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 20	 4003	 001010000000	 110001011111	 [4, 16]	 [1, 2, 32, 128, 256, 512, 1024, 2048]
20:19:45	 0	 0	 000000000000	 0	 []	 []
20:19:45	 1056	 2783	 000001000010	 111110110101	 [32, 1024]	 [1, 2, 4, 8, 16, 64, 128, 512, 2048]
20:19:45	 112	 3719	 000011100000	 111000010111	 [16, 32, 64]	 [1, 2, 4, 128, 512, 1024, 2048]
20:19:45	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:45	 513	 3318	 100000000100	 011011110011	 [1, 512]	 [2, 4, 16, 32, 64, 128, 1024, 2048]
20:19:45	 2050	 1789	 010000000001	 10111111011	 [2, 2048]	 [1, 4, 8, 16, 32, 64, 128, 512, 1024]
20:19:46	 1027	 2812	 110000000010	 001111110101	 [1, 2, 1024]	 [4, 8, 16, 32, 64, 128, 512, 2048]
20:19:46	 512	 3188	 000000000100	 001011100011	 [512]	 [4, 16, 32, 64, 1024, 2048]
20:19:46	 276	 3811	 001010001000	 110001110111	 [4, 16, 256]	 [1, 2, 32, 64, 128, 512, 1024, 2048]
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 1024	 2815	 000000000010	 111111110101	 [1024]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 2048]
20:19:46	 512	 3188	 000000000100	 001011100011	 [512]	 [4, 16, 32, 64, 1024, 2048]
20:19:46	 8	 1154	 000100000000	 01000001001	 [8]	 [2, 128, 1024]
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 2	 1169	 010000000000	 10001001001	 [2]	 [1, 16, 128, 1024]
20:19:46	 384	 3123	 000000011000	 110011000011	 [128, 256]	 [1, 2, 16, 32, 1024, 2048]
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 4	 3664	 001000000000	 000010100111	 [4]	 [16, 64, 512, 1024, 2048]
20:19:46	 257	 182	 100000001000	 01101101	 [1, 256]	 [2, 4, 16, 32, 128]
20:19:46	 32	 3795	 000001000000	 110010110111	 [32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:46	 3072	 767	 000000000011	 1111111101	 [1024, 2048]	 [1, 2, 4, 8, 16, 32, 64, 128, 512]
20:19:46	 1	 178	 100000000000	 01001101	 [1]	 [2, 16, 32, 128]
20:19:46	 18	 3749	 010010000000	 101001010111	 [2, 16]	 [1, 4, 32, 128, 512, 1024, 2048]
20:19:46	 2720	 1111	 000001010101	 11101010001	 [32, 128, 512, 2048]	 [1, 2, 4, 16, 64, 1024]
20:19:46	 1	 178	 100000000000	 01001101	 [1]	 [2, 16, 32, 128]
20:19:46	 65	 3766	 100000100000	 011011010111	 [1, 64]	 [2, 4, 16, 32, 128, 512, 1024, 2048]
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 272	 3751	 000010001000	 111001010111	 [16, 256]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:46	 1536	 2303	 000000000110	 111111110001	 [512, 1024]	 [1, 2, 4, 8, 16, 32, 64, 128, 2048]
20:19:46	 4	 3664	 001000000000	 000010100111	 [4]	 [16, 64, 512, 1024, 2048]
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 1152	 2687	 000000010010	 111111100101	 [128, 1024]	 [1, 2, 4, 8, 16, 32, 64, 512, 2048]
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 8	 1154	 000100000000	 01000001001	 [8]	 [2, 128, 1024]
20:19:46	 256	 629	 000000001000	 1010111001	 [256]	 [1, 4, 16, 32, 64, 512]
20:19:46	 9	 1202	 100100000000	 01001101001	 [1, 8]	 [2, 16, 32, 128, 1024]
20:19:46	 2048	 1791	 000000000001	 11111111011	 [2048]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 1024]
20:19:46	 1	 178	 100000000000	 01001101	 [1]	 [2, 16, 32, 128]
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 4	 3664	 001000000000	 000010100111	 [4]	 [16, 64, 512, 1024, 2048]
20:19:46	 292	 3795	 001001001000	 110010110111	 [4, 32, 256]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:46	 76	 3634	 001100100000	 010011000111	 [4, 8, 64]	 [2, 16, 32, 512, 1024, 2048]
20:19:46	 1024	 2815	 000000000010	 111111110101	 [1024]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 2048]
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 72	 3622	 000100100000	 011001000111	 [8, 64]	 [2, 4, 32, 512, 1024, 2048]
20:19:46	 162	 3673	 010001010000	 100110100111	 [2, 32, 128]	 [1, 8, 16, 64, 512, 1024, 2048]
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 2561	 1270	 100000000101	 01101111001	 [1, 512, 2048]	 [2, 4, 16, 32, 64, 128, 1024]
20:19:46	 18	 3749	 010010000000	 101001010111	 [2, 16]	 [1, 4, 32, 128, 512, 1024, 2048]
20:19:46	 3204	 635	 001000010011	 1101111001	 [4, 128, 1024, 2048]	 [1, 2, 8, 16, 32, 64, 512]
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 1280	 2815	 000000001010	 111111110101	 [256, 1024]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 2048]
20:19:46	 258	 1781	 010000001000	 10101111011	 [2, 256]	 [1, 4, 16, 32, 64, 128, 512, 1024]
20:19:46	 4	 3920	 001000000000	 000010101111	 [4]	 [16, 64, 256, 512, 1024, 2048]
20:19:46	 4	 3920	 001000000000	 000010101111	 [4]	 [16, 64, 256, 512, 1024, 2048]
20:19:46	 1280	 2815	 000000001010	 111111110101	 [256, 1024]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 2048]
20:19:46	 66	 3765	 010000100000	 101011010111	 [2, 64]	 [1, 4, 16, 32, 128, 512, 1024, 2048]
20:19:46	 2057	 1782	 100100000001	 01101111011	 [1, 8, 2048]	 [2, 4, 16, 32, 64, 128, 512, 1024]
20:19:46	 128	 3123	 000000010000	 110011000011	 [128]	 [1, 2, 16, 32, 1024, 2048]
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 0	 0	 000000000000	 0	 []	 []
20:19:46	 32	 3795	 000001000000	 110010110111	 [32]	 [1, 2, 16, 64, 128, 512, 1024, 2048]
20:19:46	 2048	 1783	 000000000001	 11101111011	 [2048]	 [1, 2, 4, 16, 32, 64, 128, 512, 1024]
20:19:46	 1088	 2751	 000000100010	 111111010101	 [64, 1024]	 [1, 2, 4, 8, 16, 32, 128, 512, 2048]
20:19:46	 64	 3622	 000000100000	 011001000111	 [64]	 [2, 4, 32, 512, 1024, 2048]
20:19:47	 4	 3920	 001000000000	 000010101111	 [4]	 [16, 64, 256, 512, 1024, 2048]
20:19:47	 2	 1169	 010000000000	 10001001001	 [2]	 [1, 16, 128, 1024]
20:19:47	 2048	 1783	 000000000001	 11101111011	 [2048]	 [1, 2, 4, 16, 32, 64, 128, 512, 1024]
20:19:47	 128	 3123	 000000010000	 110011000011	 [128]	 [1, 2, 16, 32, 1024, 2048]
20:19:47	 1155	 2684	 110000010010	 001111100101	 [1, 2, 128, 1024]	 [4, 8, 16, 32, 64, 512, 2048]
20:19:47	 1	 3250	 100000000000	 010011010011	 [1]	 [2, 16, 32, 128, 1024, 2048]
20:19:47	 1538	 2301	 010000000110	 101111110001	 [2, 512, 1024]	 [1, 4, 8, 16, 32, 64, 128, 2048]
20:19:47	 528	 3303	 000010000100	 111001110011	 [16, 512]	 [1, 2, 4, 32, 64, 128, 1024, 2048]
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:47	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 1041	 2798	 100010000010	 011101110101	 [1, 16, 1024]	 [2, 4, 8, 32, 64, 128, 512, 2048]
20:19:47	 2	 1169	 010000000000	 10001001001	 [2]	 [1, 16, 128, 1024]
20:19:47	 2048	 1783	 000000000001	 11101111011	 [2048]	 [1, 2, 4, 16, 32, 64, 128, 512, 1024]
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 274	 3813	 010010001000	 101001110111	 [2, 16, 256]	 [1, 4, 32, 64, 128, 512, 1024, 2048]
20:19:47	 514	 3317	 010000000100	 101011110011	 [2, 512]	 [1, 4, 16, 32, 64, 128, 1024, 2048]
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:47	 256	 629	 000000001000	 1010111001	 [256]	 [1, 4, 16, 32, 64, 512]
20:19:47	 2562	 1269	 010000000101	 10101111001	 [2, 512, 2048]	 [1, 4, 16, 32, 64, 128, 1024]
20:19:47	 322	 3765	 010000101000	 101011010111	 [2, 64, 256]	 [1, 4, 16, 32, 128, 512, 1024, 2048]
20:19:47	 257	 1206	 100000001000	 01101101001	 [1, 256]	 [2, 4, 16, 32, 128, 1024]
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 512	 3172	 000000000100	 001001100011	 [512]	 [4, 32, 64, 1024, 2048]
20:19:47	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:47	 256	 631	 000000001000	 1110111001	 [256]	 [1, 2, 4, 16, 32, 64, 512]
20:19:47	 320	 3638	 000000101000	 011011000111	 [64, 256]	 [2, 4, 16, 32, 512, 1024, 2048]
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 1	 3250	 100000000000	 010011010011	 [1]	 [2, 16, 32, 128, 1024, 2048]
20:19:47	 8	 1218	 000100000000	 01000011001	 [8]	 [2, 64, 128, 1024]
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 1024	 2815	 000000000010	 111111110101	 [1024]	 [1, 2, 4, 8, 16, 32, 64, 128, 512, 2048]
20:19:47	 1284	 2811	 001000001010	 110111110101	 [4, 256, 1024]	 [1, 2, 8, 16, 32, 64, 128, 512, 2048]
20:19:47	 8	 1218	 000100000000	 01000011001	 [8]	 [2, 64, 128, 1024]
20:19:47	 16	 3751	 000010000000	 111001010111	 [16]	 [1, 2, 4, 32, 128, 512, 1024, 2048]
20:19:47	 38	 3793	 011001000000	 100010110111	 [2, 4, 32]	 [1, 16, 64, 128, 512, 1024, 2048]
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 6	 3825	 011000000000	 100011110111	 [2, 4]	 [1, 16, 32, 64, 128, 512, 1024, 2048]
20:19:47	 128	 3123	 000000010000	 110011000011	 [128]	 [1, 2, 16, 32, 1024, 2048]
20:19:47	 512	 3172	 000000000100	 001001100011	 [512]	 [4, 32, 64, 1024, 2048]
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 48	 3719	 000011000000	 111000010111	 [16, 32]	 [1, 2, 4, 128, 512, 1024, 2048]
20:19:47	 0	 0	 000000000000	 0	 []	 []
20:19:47	 514	 3317	 010000000100	 101011110011	 [2, 512]	 [1, 4, 16, 32, 64, 128, 1024, 2048]
20:19:47	 512	 3172	 000000000100	 001001100011	 [512]	 [4, 32, 64, 1024, 2048]
20:19:47	 48	 3719	 000011000000	 111000010111	 [16, 32]	 [1, 2, 4, 128, 512, 1024, 2048]
