time, inp, bininp, pre, binpre
20:09:05, 0, 000000000000, 0, 0
[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 1.0, 0.5, 0.0, 0.25]
20:09:05, 1, 100000000000, 256, 000000001
[0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666]
20:09:05, 128, 000000010000, 3937, 100001101111
[0.8333333333333334, 0.5, 1.0, 0.16666666666666666, 0.8333333333333334, 0.5, 0.5, 0.5, 0.0, 0.3333333333333333, 0.5, 0.8333333333333334]
20:09:05, 256, 000000001000, 2069, 101010000001
[0.5, 1.0, 0.5, 0.5, 1.0, 0.5, 0.75, 1.0, 0.75, 1.0, 0.0, 0.5]
20:09:05, 1024, 000000000010, 978, 0100101111
[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 1.0, 0.5, 0.0, 0.25]
20:09:05, 1, 100000000000, 256, 000000001
[0.0, 0.5, 0.25, 0.0, 0.0, 1.0, 0.0, 0.5, 1.0, 0.5, 0.0, 0.25]
20:09:05, 9, 100100000000, 288, 000001001
20:09:05, 0, 000000000000, 0, 0
[0.5, 0.3333333333333333, 1.0, 0.3333333333333333, 1.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.16666666666666666, 0.16666666666666666]
20:09:05, 2048, 000000000001, 468, 001010111
20:09:05, 0, 000000000000, 0, 0
[0.5, 0.3333333333333333, 1.0, 0.3333333333333333, 1.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.16666666666666666, 0.16666666666666666]
20:09:05, 2048, 000000000001, 468, 001010111
20:09:05, 0, 000000000000, 0, 0
[0.625, 0.25, 0.75, 0.25, 1.0, 0.5, 0.5, 0.875, 0.875, 0.0, 0.5]
20:09:05, 2560, 000000000101, 405, 101010011
[0.6666666666666666, 0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 1.0, 0.6666666666666666, 0.0, 1.0, 0.3333333333333333]
20:09:05, 512, 000000000100, 1457, 10001101101
[0.3333333333333333, 1.0, 1.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.3333333333333333, 0.6666666666666666]
20:09:05, 72, 000100100000, 2470, 011001011001
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25, 0.25, 1.0, 0.5, 0.5, 1.0]
20:09:05, 16, 000010000000, 2308, 001000001001
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.0, 1.0, 0.0, 1.0]
20:09:05, 2, 010000000000, 1320, 00010100101
20:09:05, 0, 000000000000, 0, 0
[0.5, 0.3333333333333333, 1.0, 0.3333333333333333, 1.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.3333333333333333, 0.16666666666666666]
20:09:05, 2048, 000000000001, 468, 001010111
[0.0, 0.5, 1.0, 0.5, 0.5, 0.0, 0.0, 1.0, 1.0, 0.0, 0.5, 1.0]
20:09:05, 64, 000000100000, 2436, 001000011001
[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.0, 1.0, 0.0, 1.0]
20:09:05, 2, 010000000000, 1320, 00010100101
[0.5, 1.0, 0.5, 0.5, 1.0, 0.5, 0.75, 1.0, 0.75, 1.0, 0.0, 0.5]
20:09:05, 1024, 000000000010, 978, 0100101111
[0.0, 0.5, 1.0, 0.5, 0.5, 0.0, 0.0, 1.0, 1.0, 0.0, 0.5, 1.0]
20:09:05, 64, 000000100000, 2436, 001000011001
20:09:05, 0, 000000000000, 0, 0
[0.5, 1.0, 0.5, 0.5, 1.0, 0.5, 0.75, 1.0, 0.75, 1.0, 0.0, 0.5]
20:09:05, 1024, 000000000010, 978, 0100101111
[0.0, 0.0, 0.25, 0.625, 0.5, 0.75, 0.5, 0.75, 1.0, 0.75, 0.0, 0.375]
20:09:05, 1027, 110000000010, 936, 0001010111
20:09:05, 0, 000000000000, 0, 0
20:09:05, 0, 000000000000, 0, 0
20:09:06, 0, 000000000000, 0, 0
[0.375, 0.25, 1.0, 0.25, 0.0, 0.25, 0.625, 0.625, 0.875, 0.5, 0.375]
