time, inp, bininp, pre, binpre
15:50:02, 3584, 000000000111, 3072, 000000000011
15:50:02, 13, 101100000000, 3072, 000000000011
15:50:02, 322, 010000101000, 3072, 000000000011
15:50:02, 776, 000100001100, 3072, 000000000011
15:50:02, 1090, 010000100010, 3072, 000000000011
15:50:02, 161, 100001010000, 3072, 000000000011
15:50:02, 770, 010000001100, 3072, 000000000011
15:50:02, 97, 100001100000, 3072, 000000000011
15:50:02, 546, 010001000100, 3072, 000000000011
15:50:02, 578, 010000100100, 3072, 000000000011
15:50:02, 2308, 001000001001, 3072, 000000000011
15:50:02, 517, 101000000100, 3072, 000000000011
15:50:02, 2065, 100010000001, 3072, 000000000011
15:50:02, 49, 100011000000, 3072, 000000000011
15:50:02, 44, 001101000000, 3072, 000000000011
15:50:02, 28, 001110000000, 3072, 000000000011
15:50:02, 1284, 001000001010, 3072, 000000000011
15:50:02, 2208, 000001010001, 3072, 000000000011
15:50:03, 3088, 000010000011, 3072, 000000000011
15:50:03, 1288, 000100001010, 3072, 000000000011
15:50:03, 1312, 000001001010, 3072, 000000000011
15:50:03, 152, 000110010000, 3072, 000000000011
15:50:03, 74, 010100100000, 3072, 000000000011
15:50:03, 2368, 000000101001, 3072, 000000000011
15:50:03, 336, 000010101000, 3072, 000000000011
15:50:03, 1552, 000010000110, 3072, 000000000011
15:50:03, 536, 000110000100, 3072, 000000000011
15:50:03, 194, 010000110000, 3072, 000000000011
15:50:03, 74, 010100100000, 3072, 000000000011
15:50:03, 1036, 001100000010, 3072, 000000000011
15:50:03, 194, 010000110000, 3072, 000000000011
15:50:03, 67, 110000100000, 3072, 000000000011
15:50:03, 2084, 001001000001, 3072, 000000000011
15:50:03, 22, 011010000000, 3072, 000000000011
15:50:03, 1058, 010001000010, 3072, 000000000011
15:50:03, 2180, 001000010001, 3072, 000000000011
15:50:03, 2053, 101000000001, 3072, 000000000011
15:50:03, 1296, 000010001010, 3072, 000000000011
15:50:03, 273, 100010001000, 3072, 000000000011
15:50:03, 3073, 100000000011, 3072, 000000000011
15:50:03, 14, 011100000000, 3072, 000000000011
15:50:03, 1552, 000010000110, 3072, 000000000011
15:50:03, 3200, 000000010011, 3072, 000000000011
15:50:03, 22, 011010000000, 3072, 000000000011
15:50:03, 140, 001100010000, 3072, 000000000011
15:50:03, 584, 000100100100, 3072, 000000000011
15:50:03, 1537, 100000000110, 3072, 000000000011
15:50:03, 82, 010010100000, 3072, 000000000011
15:50:03, 644, 001000010100, 3072, 000000000011
15:50:03, 56, 000111000000, 3072, 000000000011
15:50:03, 532, 001010000100, 3072, 000000000011
15:50:03, 552, 000101000100, 3072, 000000000011
15:50:03, 2192, 000010010001, 3072, 000000000011
15:50:03, 1216, 000000110010, 3072, 000000000011
15:50:03, 52, 001011000000, 3072, 000000000011
15:50:03, 548, 001001000100, 3072, 000000000011
15:50:03, 1216, 000000110010, 3072, 000000000011
15:50:03, 2688, 000000010101, 3072, 000000000011
15:50:03, 1168, 000010010010, 3072, 000000000011
15:50:03, 133, 101000010000, 3072, 000000000011
15:50:03, 88, 000110100000, 3072, 000000000011
15:50:03, 84, 001010100000, 3072, 000000000011
15:50:03, 336, 000010101000, 3072, 000000000011
15:50:03, 1284, 001000001010, 3072, 000000000011
15:50:03, 82, 010010100000, 3072, 000000000011
15:50:03, 1089, 100000100010, 3072, 000000000011
15:50:03, 296, 000101001000, 3072, 000000000011
15:50:03, 1044, 001010000010, 3072, 000000000011
15:50:03, 642, 010000010100, 3072, 000000000011
15:50:03, 176, 000011010000, 3072, 000000000011
15:50:03, 1552, 000010000110, 3072, 000000000011
15:50:03, 1168, 000010010010, 3072, 000000000011
15:50:03, 2116, 001000100001, 3072, 000000000011
15:50:03, 1282, 010000001010, 3072, 000000000011
15:50:03, 770, 010000001100, 3072, 000000000011
15:50:03, 321, 100000101000, 3072, 000000000011
15:50:03, 140, 001100010000, 3072, 000000000011
15:50:03, 145, 100010010000, 3072, 000000000011
15:50:03, 2120, 000100100001, 3072, 000000000011
15:50:03, 641, 100000010100, 3072, 000000000011
15:50:03, 67, 110000100000, 3072, 000000000011
15:50:03, 82, 010010100000, 3072, 000000000011
15:50:04, 3328, 000000001011, 3072, 000000000011
15:50:04, 2564, 001000000101, 3072, 000000000011
15:50:04, 276, 001010001000, 3072, 000000000011
15:50:04, 2336, 000001001001, 3072, 000000000011
15:50:04, 388, 001000011000, 3072, 000000000011
15:50:04, 1058, 010001000010, 3072, 000000000011
15:50:04, 194, 010000110000, 3072, 000000000011
15:50:04, 208, 000010110000, 3072, 000000000011
15:50:04, 1092, 001000100010, 3072, 000000000011
15:50:04, 521, 100100000100, 3072, 000000000011
15:50:04, 1120, 000001100010, 3072, 000000000011
15:50:04, 3200, 000000010011, 3072, 000000000011
15:50:04, 1104, 000010100010, 3072, 000000000011
15:50:04, 1184, 000001010010, 3072, 000000000011
15:50:04, 76, 001100100000, 3072, 000000000011
15:50:04, 3104, 000001000011, 3072, 000000000011
15:50:04, 2144, 000001100001, 3072, 000000000011
15:50:04, 2057, 100100000001, 3072, 000000000011
15:50:04, 1072, 000011000010, 3072, 000000000011
15:50:04, 1296, 000010001010, 3072, 000000000011
15:50:04, 322, 010000101000, 3072, 000000000011
15:50:04, 2688, 000000010101, 3072, 000000000011
15:50:04, 2177, 100000010001, 3072, 000000000011
15:50:04, 37, 101001000000, 3072, 000000000011
15:50:04, 672, 000001010100, 3072, 000000000011
15:50:04, 1288, 000100001010, 3072, 000000000011
15:50:04, 1048, 000110000010, 3072, 000000000011
15:50:04, 2208, 000001010001, 3072, 000000000011
15:50:04, 515, 110000000100, 3072, 000000000011
15:50:04, 1089, 100000100010, 3072, 000000000011
15:50:04, 1540, 001000000110, 3072, 000000000011
15:50:04, 1041, 100010000010, 3072, 000000000011
15:50:04, 2336, 000001001001, 3072, 000000000011
15:50:04, 2564, 001000000101, 3072, 000000000011
15:50:04, 1058, 010001000010, 3072, 000000000011
15:50:04, 273, 100010001000, 3072, 000000000011
15:50:04, 3136, 000000100011, 3072, 000000000011
15:50:04, 104, 000101100000, 3072, 000000000011
15:50:04, 2088, 000101000001, 3072, 000000000011
15:50:04, 784, 000010001100, 3072, 000000000011
15:50:04, 2058, 010100000001, 3072, 000000000011
15:50:04, 137, 100100010000, 3072, 000000000011
15:50:04, 67, 110000100000, 3072, 000000000011
15:50:04, 2096, 000011000001, 3072, 000000000011
15:50:04, 321, 100000101000, 3072, 000000000011
15:50:04, 262, 011000001000, 3072, 000000000011
15:50:04, 386, 010000011000, 3072, 000000000011
15:50:04, 74, 010100100000, 3072, 000000000011
15:50:04, 592, 000010100100, 3072, 000000000011
15:50:04, 1284, 001000001010, 3072, 000000000011
15:50:04, 41, 100101000000, 3072, 000000000011
15:50:04, 290, 010001001000, 3072, 000000000011
15:50:04, 193, 100000110000, 3072, 000000000011
15:50:04, 392, 000100011000, 3072, 000000000011
15:50:04, 392, 000100011000, 3072, 000000000011
15:50:04, 21, 101010000000, 3072, 000000000011
15:50:04, 1312, 000001001010, 3072, 000000000011
15:50:04, 49, 100011000000, 3072, 000000000011
15:50:04, 1540, 001000000110, 3072, 000000000011
15:50:04, 19, 110010000000, 3072, 000000000011
15:50:04, 577, 100000100100, 3072, 000000000011
15:50:04, 2128, 000010100001, 3072, 000000000011
15:50:04, 25, 100110000000, 3072, 000000000011
15:50:04, 82, 010010100000, 3072, 000000000011
15:50:04, 76, 001100100000, 3072, 000000000011
15:50:05, 76, 001100100000, 3072, 000000000011
15:50:05, 3074, 010000000011, 3072, 000000000011
15:50:05, 1296, 000010001010, 3072, 000000000011
15:50:05, 1296, 000010001010, 3072, 000000000011
15:50:05, 11, 110100000000, 3072, 000000000011
15:50:05, 67, 110000100000, 3072, 000000000011
15:50:05, 521, 100100000100, 3072, 000000000011
15:50:05, 644, 001000010100, 3072, 000000000011
15:50:05, 2208, 000001010001, 3072, 000000000011
15:50:05, 1184, 000001010010, 3072, 000000000011
15:50:05, 328, 000100101000, 3072, 000000000011
15:50:05, 1041, 100010000010, 3072, 000000000011
15:50:05, 386, 010000011000, 3072, 000000000011
15:50:05, 2624, 000000100101, 3072, 000000000011
15:50:05, 416, 000001011000, 3072, 000000000011
15:50:05, 1092, 001000100010, 3072, 000000000011
15:50:05, 44, 001101000000, 3072, 000000000011
15:50:05, 3076, 001000000011, 3072, 000000000011
15:50:05, 1033, 100100000010, 3072, 000000000011
15:50:05, 644, 001000010100, 3072, 000000000011
15:50:05, 2114, 010000100001, 3072, 000000000011
15:50:05, 1154, 010000010010, 3072, 000000000011
15:50:05, 88, 000110100000, 3072, 000000000011
15:50:05, 1184, 000001010010, 3072, 000000000011
15:50:05, 2057, 100100000001, 3072, 000000000011
15:50:05, 1664, 000000010110, 3072, 000000000011
15:50:05, 1027, 110000000010, 3072, 000000000011
15:50:05, 577, 100000100100, 3072, 000000000011
15:50:05, 1154, 010000010010, 3072, 000000000011
15:50:05, 1664, 000000010110, 3072, 000000000011
15:50:05, 2320, 000010001001, 3072, 000000000011
15:50:05, 322, 010000101000, 3072, 000000000011
15:50:05, 2568, 000100000101, 3072, 000000000011
15:50:05, 145, 100010010000, 3072, 000000000011
15:50:05, 176, 000011010000, 3072, 000000000011
15:50:05, 2177, 100000010001, 3072, 000000000011
15:50:05, 517, 101000000100, 3072, 000000000011
